[Nov 28 23:43:57] DEBUG [eager_aryabhata@172-17-0-1] Executing... dpkg-query -W -f="\${binary:Package},\${db:Status-Abbrev},\${Version},\${Source},\${source:Version}\n"
[Nov 28 23:43:59] DEBUG [eager_aryabhata@172-17-0-1] execResult: servername: eager_aryabhata@172-17-0-1
  cmd: /usr/bin/ssh -tt -o StrictHostKeyChecking=yes -o LogLevel=quiet -o ConnectionAttempts=3 -o ConnectTimeout=10 -o ControlMaster=auto -o ControlPath=/root/.vuls/controlmaster-%r-172-17-0-1.%p -o Controlpersist=10m cmcarthur@172.17.0.1 -p 22 stty cols 1000; docker exec --user 0 dfe4c5f7871e /bin/sh -c 'dpkg-query -W -f="\${binary:Package},\${db:Status-Abbrev},\${Version},\${Source},\${source:Version}\n"'
  
  eager_aryabhata@172-17-0-1 (ubuntu14.04) on 172-17-0-1
======================================================
Total: 713 (High:4 Medium:388 Low:254 ?:67), 0/713 Fixed, 537 installed, 35 cves with exploit

+------------------+------+----------+---------+---------------------------------------------------+---------+
|      CVE-ID      | CVSS |  ATTACK  |  FIXED  |                        NVD                        | EXPLOIT |
| CVE-2016-9636    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-9636    | false   |
| CVE-2016-9675    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-9675    | false   |
| CVE-2016-9807    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-9807    | false   |
| CVE-2016-9808    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-9808    | false   |
| CVE-2016-9810    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-9810    | false   |
| CVE-2016-9819    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-9819    | false   |
| CVE-2016-9820    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-9820    | false   |
| CVE-2016-9821    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-9821    | false   |
| CVE-2016-9822    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-9822    | false   |
| CVE-2017-0663    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-0663    | false   |
| CVE-2017-1000158 |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-1000158 | false   |
| CVE-2017-1000254 |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-1000254 | false   |
| CVE-2017-1000257 |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-1000257 | false   |
| CVE-2017-1000366 |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-1000366 | true    |
